Date,Plant,MachineID,MachineType,Shift,Operator,ProductionUnits,DowntimeHours,Defects,MaintenanceEvent,PlannedProduction,UtilizationRate,DefectRate,PlantProductionCapacity,MachineAge,MachineAgeGroup,YearMonth
2025-04-08,Plant C,M14,Assembly,Night,Mila,143,1.8,4,No,194,0.775,0.027972027972027972,3000,3,New,
2025-04-08,Plant C,M15,Packaging,Night,Sami,202,1.4,6,No,259,0.825,0.0297029702970297,3000,10,Old,
2025-04-08,Plant A,M01,Cutting,Night,Noah,244,1.1,7,No,303,0.8625,0.028688524590163935,6000,3,New,
2025-04-09,Plant C,M11,Cutting,Morning,Zoe,230,0.7,3,No,262,0.9125,0.013043478260869565,3000,2,New,
2025-04-09,Plant C,M12,Cutting,Morning,Nina,213,1.0,4,No,250,0.875,0.018779342723004695,3000,9,Old,
2025-04-09,Plant C,M13,Assembly,Morning,Leo,217,0.7,3,No,237,0.9125,0.013824884792626729,3000,5,Mid-life,
2025-04-09,Plant C,M14,Assembly,Morning,Zoe,205,0.8,4,No,228,0.9,0.01951219512195122,3000,3,New,
2025-04-09,Plant C,M15,Packaging,Afternoon,Mila,227,1.2,5,No,275,0.85,0.022026431718061675,3000,10,Old,
2025-04-09,Plant A,M01,Cutting,Afternoon,Mia,282,1.0,6,No,328,0.875,0.02127659574468085,6000,3,New,
2025-04-09,Plant A,M02,Cutting,Afternoon,Ethan,268,1.0,5,No,313,0.875,0.018656716417910446,6000,4,New,
2025-04-09,Plant A,M03,Assembly,Night,Lucas,192,2.0,6,No,272,0.75,0.03125,6000,11,Old,
2025-04-09,Plant A,M04,Packaging,Night,Noah,232,1.9,7,No,322,0.7625,0.03017241379310345,6000,5,Mid-life,
2025-04-10,Plant C,M15,Packaging,Morning,Nina,242,1.3,3,No,297,0.8375,0.012396694214876033,3000,10,Old,
2025-04-10,Plant A,M01,Cutting,Morning,Liam,328,0.5,4,No,355,0.9375,0.012195121951219513,6000,3,New,
2025-04-10,Plant A,M02,Cutting,Morning,Sofia,314,0.4,4,No,336,0.95,0.012738853503184714,6000,4,New,
2025-04-10,Plant A,M03,Assembly,Morning,Hugo,256,1.2,4,No,307,0.85,0.015625,6000,11,Old,
2025-04-10,Plant A,M04,Packaging,Afternoon,Mia,248,1.7,6,No,337,0.7875,0.024193548387096774,6000,5,Mid-life,
2025-04-10,Plant A,M05,Packaging,Afternoon,Ethan,278,1.5,7,No,361,0.8125,0.025179856115107913,6000,6,Mid-life,
2025-04-10,Plant B,M06,Cutting,Afternoon,Nathan,233,1.2,5,No,283,0.85,0.02145922746781116,4200,7,Mid-life,
2025-04-10,Plant B,M07,Assembly,Night,James,79,5.1,3,Yes,244,0.3625,0.0379746835443038,4200,12,Old,
2025-04-10,Plant B,M08,Assembly,Night,Harper,196,1.3,6,No,250,0.8375,0.030612244897959183,4200,4,New,
2025-04-11,Plant A,M04,Packaging,Morning,Liam,328,0.6,3,No,354,0.925,0.009146341463414634,6000,5,Mid-life,
2025-04-11,Plant A,M05,Packaging,Morning,Sofia,355,0.4,4,No,380,0.95,0.011267605633802818,6000,6,Mid-life,
2025-04-11,Plant B,M06,Cutting,Morning,Emma,272,0.9,4,No,309,0.8875,0.014705882352941176,4200,7,Mid-life,
2025-04-11,Plant B,M07,Assembly,Morning,Ava,139,3.6,5,Yes,276,0.55,0.03597122302158273,4200,12,Old,
2025-04-11,Plant B,M08,Assembly,Afternoon,Mason,223,1.1,4,No,265,0.8625,0.017937219730941704,4200,4,New,
2025-04-11,Plant B,M09,Packaging,Afternoon,Nathan,255,1.1,5,No,305,0.8625,0.0196078431372549,4200,8,Mid-life,
2025-04-11,Plant B,M10,Packaging,Afternoon,Ella,272,0.9,5,No,317,0.8875,0.01838235294117647,4200,6,Mid-life,
2025-04-11,Plant C,M11,Cutting,Night,Mila,176,1.5,5,No,224,0.8125,0.028409090909090908,3000,2,New,
2025-04-11,Plant C,M12,Cutting,Night,Sami,153,1.8,5,No,212,0.775,0.032679738562091505,3000,9,Old,
2025-04-11,Plant C,M13,Assembly,Night,Jack,153,1.5,5,No,200,0.8125,0.032679738562091505,3000,5,Mid-life,
2025-04-14,Plant B,M08,Assembly,Morning,Lucas,262,0.5,3,No,288,0.9375,0.011450381679389313,4200,4,New,
2025-04-14,Plant B,M09,Packaging,Morning,Emma,297,0.7,4,No,331,0.9125,0.013468013468013467,4200,8,Mid-life,
2025-04-14,Plant B,M10,Packaging,Morning,Ava,309,0.7,5,No,334,0.9125,0.016181229773462782,4200,6,Mid-life,
2025-04-14,Plant C,M11,Cutting,Morning,Zoe,203,1.3,3,No,254,0.8375,0.014778325123152709,3000,2,New,
2025-04-14,Plant C,M12,Cutting,Afternoon,Mila,172,1.8,4,No,230,0.775,0.023255813953488372,3000,9,Old,
2025-04-14,Plant C,M13,Assembly,Afternoon,Owen,160,1.8,4,No,216,0.775,0.025,3000,5,Mid-life,
2025-04-14,Plant C,M14,Assembly,Afternoon,Aria,153,1.7,4,No,202,0.7875,0.026143790849673203,3000,3,New,
2025-04-14,Plant C,M15,Packaging,Night,Sami,178,2.0,6,No,252,0.75,0.033707865168539325,3000,10,Old,
2025-04-14,Plant A,M01,Cutting,Night,Noah,242,1.0,7,No,292,0.875,0.028925619834710745,6000,3,New,
2025-04-15,Plant C,M12,Cutting,Morning,Nina,200,1.1,4,No,246,0.8625,0.02,3000,9,Old,
2025-04-15,Plant C,M13,Assembly,Morning,Leo,194,1.4,4,No,241,0.825,0.020618556701030927,3000,5,Mid-life,
2025-04-15,Plant C,M14,Assembly,Morning,Zoe,185,1.2,4,No,227,0.85,0.021621621621621623,3000,3,New,
2025-04-15,Plant C,M15,Packaging,Morning,Nina,250,1.1,4,No,299,0.8625,0.016,3000,10,Old,
2025-04-15,Plant A,M01,Cutting,Afternoon,Mia,287,0.9,6,No,331,0.8875,0.020905923344947737,6000,3,New,
2025-04-15,Plant A,M02,Cutting,Afternoon,Ethan,266,1.0,5,No,313,0.875,0.018796992481203006,6000,4,New,
2025-04-15,Plant A,M03,Assembly,Afternoon,Camille,181,2.9,5,Yes,287,0.6375,0.027624309392265192,6000,11,Old,
2025-04-15,Plant A,M04,Packaging,Night,Noah,240,1.6,7,No,311,0.8,0.029166666666666667,6000,5,Mid-life,
2025-04-15,Plant A,M05,Packaging,Night,Chloe,256,1.5,7,No,333,0.8125,0.02734375,6000,6,Mid-life,
2025-04-16,Plant A,M01,Cutting,Morning,Liam,313,0.8,3,No,357,0.9,0.009584664536741214,6000,3,New,
2025-04-16,Plant A,M02,Cutting,Morning,Sofia,285,1.0,4,No,339,0.875,0.014035087719298246,6000,4,New,
2025-04-16,Plant A,M03,Assembly,Morning,Hugo,273,0.9,4,No,308,0.8875,0.014652014652014652,6000,11,Old,
2025-04-16,Plant A,M04,Packaging,Morning,Liam,327,0.7,3,No,366,0.9125,0.009174311926605505,6000,5,Mid-life,
2025-04-16,Plant A,M05,Packaging,Afternoon,Ethan,307,1.2,5,No,368,0.85,0.016286644951140065,6000,6,Mid-life,
2025-04-16,Plant B,M06,Cutting,Afternoon,Nathan,232,1.3,5,No,289,0.8375,0.021551724137931036,4200,7,Mid-life,
2025-04-16,Plant B,M07,Assembly,Afternoon,Ella,81,5.1,4,Yes,259,0.3625,0.04938271604938271,4200,12,Old,
2025-04-16,Plant B,M08,Assembly,Night,Harper,187,1.7,5,No,245,0.7875,0.026737967914438502,4200,4,New,
2025-04-16,Plant B,M09,Packaging,Night,Lina,229,1.4,7,No,289,0.825,0.03056768558951965,4200,8,Mid-life,
2025-04-17,Plant A,M05,Packaging,Morning,Sofia,353,0.7,5,No,393,0.9125,0.014164305949008499,6000,6,Mid-life,
2025-04-17,Plant B,M06,Cutting,Morning,Emma,267,0.9,3,No,308,0.8875,0.011235955056179775,4200,7,Mid-life,
2025-04-17,Plant B,M07,Assembly,Morning,Ava,147,3.3,5,No,274,0.5875,0.034013605442176874,4200,12,Old,
2025-04-17,Plant B,M08,Assembly,Morning,Lucas,249,1.1,3,No,292,0.8625,0.012048192771084338,4200,4,New,
2025-04-17,Plant B,M09,Packaging,Afternoon,Nathan,262,1.1,5,No,313,0.8625,0.019083969465648856,4200,8,Mid-life,
2025-04-17,Plant B,M10,Packaging,Afternoon,Ella,275,0.9,5,No,317,0.8875,0.01818181818181818,4200,6,Mid-life,
2025-04-17,Plant C,M11,Cutting,Afternoon,Aria,197,1.4,5,No,256,0.825,0.025380710659898477,3000,2,New,
2025-04-17,Plant C,M12,Cutting,Night,Sami,157,1.9,5,No,219,0.7625,0.03184713375796178,3000,9,Old,
2025-04-17,Plant C,M13,Assembly,Night,Jack,145,1.7,5,No,202,0.7875,0.034482758620689655,3000,5,Mid-life,
2025-04-17,Plant C,M14,Assembly,Night,Mila,137,1.7,4,No,187,0.7875,0.029197080291970802,3000,3,New,
2025-04-18,Plant B,M09,Packaging,Morning,Emma,294,0.8,4,No,328,0.9,0.013605442176870748,4200,8,Mid-life,
2025-04-18,Plant B,M10,Packaging,Morning,Ava,311,0.7,5,No,345,0.9125,0.01607717041800643,4200,6,Mid-life,
2025-04-18,Plant C,M11,Cutting,Morning,Zoe,216,1.1,4,No,260,0.8625,0.018518518518518517,3000,2,New,
2025-04-18,Plant C,M12,Cutting,Morning,Nina,200,1.2,3,No,246,0.85,0.015,3000,9,Old,
2025-04-18,Plant C,M13,Assembly,Afternoon,Owen,155,1.9,4,No,214,0.7625,0.025806451612903226,3000,5,Mid-life,
2025-04-18,Plant C,M14,Assembly,Afternoon,Aria,161,1.5,4,No,213,0.8125,0.024844720496894408,3000,3,New,
2025-04-18,Plant C,M15,Packaging,Afternoon,Mila,209,1.5,6,No,270,0.8125,0.028708133971291867,3000,10,Old,
2025-04-18,Plant A,M01,Cutting,Night,Noah,246,1.1,6,No,297,0.8625,0.024390243902439025,6000,3,New,
2025-04-18,Plant A,M02,Cutting,Night,Chloe,227,1.3,6,No,292,0.8375,0.02643171806167401,6000,4,New,
2025-04-21,Plant C,M13,Assembly,Morning,Leo,189,1.6,3,No,240,0.8,0.015873015873015872,3000,5,Mid-life,
2025-04-21,Plant C,M14,Assembly,Morning,Zoe,189,1.1,3,No,227,0.8625,0.015873015873015872,3000,3,New,
2025-04-21,Plant C,M15,Packaging,Morning,Nina,242,1.1,5,No,287,0.8625,0.02066115702479339,3000,10,Old,
2025-04-21,Plant A,M01,Cutting,Morning,Liam,324,0.3,4,No,343,0.9625,0.012345679012345678,6000,3,New,
2025-04-21,Plant A,M02,Cutting,Afternoon,Ethan,253,1.3,4,No,308,0.8375,0.015810276679841896,6000,4,New,
2025-04-21,Plant A,M03,Assembly,Afternoon,Camille,221,1.4,6,No,271,0.825,0.027149321266968326,6000,11,Old,
2025-04-21,Plant A,M04,Packaging,Afternoon,Mia,267,1.4,5,No,328,0.825,0.018726591760299626,6000,5,Mid-life,
2025-04-21,Plant A,M05,Packaging,Night,Chloe,261,1.3,8,No,325,0.8375,0.03065134099616858,6000,6,Mid-life,
2025-04-21,Plant B,M06,Cutting,Night,Lina,201,1.6,6,No,259,0.8,0.029850746268656716,4200,7,Mid-life,
2025-04-22,Plant A,M02,Cutting,Morning,Sofia,297,0.6,3,No,336,0.925,0.010101010101010102,6000,4,New,
2025-04-22,Plant A,M03,Assembly,Morning,Hugo,248,1.4,5,No,305,0.825,0.020161290322580645,6000,11,Old,
2025-04-22,Plant A,M04,Packaging,Morning,Liam,346,0.4,4,No,370,0.95,0.011560693641618497,6000,5,Mid-life,
2025-04-22,Plant A,M05,Packaging,Morning,Sofia,338,0.7,5,No,384,0.9125,0.014792899408284023,6000,6,Mid-life,
2025-04-22,Plant B,M06,Cutting,Afternoon,Nathan,221,1.5,5,No,280,0.8125,0.02262443438914027,4200,7,Mid-life,
2025-04-22,Plant B,M07,Assembly,Afternoon,Ella,185,2.0,6,No,256,0.75,0.032432432432432434,4200,12,Old,
2025-04-22,Plant B,M08,Assembly,Afternoon,Mason,225,1.0,4,No,266,0.875,0.017777777777777778,4200,4,New,
2025-04-22,Plant B,M09,Packaging,Night,Lina,235,1.4,7,No,292,0.825,0.029787234042553193,4200,8,Mid-life,
2025-04-22,Plant B,M10,Packaging,Night,James,239,1.2,7,No,296,0.85,0.029288702928870293,4200,6,Mid-life,
2025-04-22,Plant C,M11,Cutting,Night,Mila,168,1.9,6,No,231,0.7625,0.03571428571428571,3000,2,New,
2025-04-23,Plant B,M06,Cutting,Morning,Emma,290,0.7,4,No,313,0.9125,0.013793103448275862,4200,7,Mid-life,
2025-04-23,Plant B,M07,Assembly,Morning,Ava,230,1.4,6,No,275,0.825,0.02608695652173913,4200,12,Old,
2025-04-23,Plant B,M08,Assembly,Morning,Lucas,249,1.0,4,No,286,0.875,0.01606425702811245,4200,4,New,
2025-04-23,Plant B,M09,Packaging,Morning,Emma,290,0.7,3,No,325,0.9125,0.010344827586206896,4200,8,Mid-life,
2025-04-23,Plant B,M10,Packaging,Afternoon,Ella,275,1.1,7,No,326,0.8625,0.025454545454545455,4200,6,Mid-life,
2025-04-23,Plant C,M11,Cutting,Afternoon,Aria,188,1.5,5,No,243,0.8125,0.026595744680851064,3000,2,New,
2025-04-23,Plant C,M12,Cutting,Afternoon,Mila,179,1.5,5,No,229,0.8125,0.027932960893854747,3000,9,Old,
2025-04-23,Plant C,M13,Assembly,Night,Jack,148,1.7,5,No,197,0.7875,0.033783783783783786,3000,5,Mid-life,
2025-04-23,Plant C,M14,Assembly,Night,Mila,138,1.9,5,No,194,0.7625,0.036231884057971016,3000,3,New,
2025-04-24,Plant B,M10,Packaging,Morning,Ava,307,0.6,4,No,336,0.925,0.013029315960912053,4200,6,Mid-life,
2025-04-24,Plant C,M11,Cutting,Morning,Zoe,222,1.0,4,No,262,0.875,0.018018018018018018,3000,2,New,
2025-04-24,Plant C,M12,Cutting,Morning,Nina,202,1.2,3,No,247,0.85,0.01485148514851485,3000,9,Old,
2025-04-24,Plant C,M13,Assembly,Morning,Leo,185,1.5,3,No,236,0.8125,0.016216216216216217,3000,5,Mid-life,
2025-04-24,Plant C,M14,Assembly,Afternoon,Aria,155,1.7,4,No,208,0.7875,0.025806451612903226,3000,3,New,
2025-04-24,Plant C,M15,Packaging,Afternoon,Mila,206,1.8,6,No,275,0.775,0.02912621359223301,3000,10,Old,
2025-04-24,Plant A,M01,Cutting,Afternoon,Mia,278,0.8,5,No,319,0.9,0.017985611510791366,6000,3,New,
2025-04-24,Plant A,M02,Cutting,Night,Chloe,227,1.2,6,No,281,0.85,0.02643171806167401,6000,4,New,
2025-04-24,Plant A,M03,Assembly,Night,Lucas,180,2.3,7,No,264,0.7125,0.03888888888888889,6000,11,Old,
2025-04-25,Plant C,M14,Assembly,Morning,Zoe,199,0.8,3,No,224,0.9,0.01507537688442211,3000,3,New,
2025-04-25,Plant C,M15,Packaging,Morning,Nina,242,1.2,4,No,292,0.85,0.01652892561983471,3000,10,Old,
2025-04-25,Plant A,M01,Cutting,Morning,Liam,328,0.3,5,No,343,0.9625,0.01524390243902439,6000,3,New,
2025-04-25,Plant A,M02,Cutting,Morning,Sofia,290,0.6,3,No,325,0.925,0.010344827586206896,6000,4,New,
2025-04-25,Plant A,M03,Assembly,Afternoon,Camille,220,1.6,6,No,287,0.8,0.02727272727272727,6000,11,Old,
2025-04-25,Plant A,M04,Packaging,Afternoon,Mia,282,1.0,5,No,329,0.875,0.01773049645390071,6000,5,Mid-life,
2025-04-25,Plant A,M05,Packaging,Afternoon,Ethan,296,1.1,6,No,350,0.8625,0.02027027027027027,6000,6,Mid-life,
2025-04-25,Plant B,M06,Cutting,Night,Lina,193,1.6,6,No,255,0.8,0.031088082901554404,4200,7,Mid-life,
2025-04-25,Plant B,M07,Assembly,Night,James,146,2.6,6,No,228,0.675,0.0410958904109589,4200,12,Old,
2025-04-25,Plant B,M08,Assembly,Night,Harper,194,1.3,6,No,244,0.8375,0.030927835051546393,4200,4,New,
2025-04-28,Plant A,M03,Assembly,Morning,Hugo,252,1.3,5,No,305,0.8375,0.01984126984126984,6000,11,Old,
2025-04-28,Plant A,M04,Packaging,Morning,Liam,327,0.4,4,No,353,0.95,0.012232415902140673,6000,5,Mid-life,
2025-04-28,Plant A,M05,Packaging,Morning,Sofia,331,1.0,4,No,380,0.875,0.012084592145015106,6000,6,Mid-life,
2025-04-28,Plant B,M06,Cutting,Morning,Emma,272,0.6,3,No,299,0.925,0.011029411764705883,4200,7,Mid-life,
2025-04-28,Plant B,M07,Assembly,Afternoon,Ella,175,2.1,6,No,244,0.7375,0.03428571428571429,4200,12,Old,
2025-04-28,Plant B,M08,Assembly,Afternoon,Mason,216,1.2,4,No,260,0.85,0.018518518518518517,4200,4,New,
2025-04-28,Plant B,M09,Packaging,Afternoon,Nathan,255,1.0,5,No,299,0.875,0.0196078431372549,4200,8,Mid-life,
2025-04-28,Plant B,M10,Packaging,Night,James,219,1.5,6,No,284,0.8125,0.0273972602739726,4200,6,Mid-life,
2025-04-28,Plant C,M11,Cutting,Night,Mila,161,1.8,5,No,214,0.775,0.031055900621118012,3000,2,New,
2025-04-29,Plant B,M07,Assembly,Morning,Ava,228,1.6,5,No,280,0.8,0.021929824561403508,4200,12,Old,
2025-04-29,Plant B,M08,Assembly,Morning,Lucas,256,0.7,4,No,283,0.9125,0.015625,4200,4,New,
2025-04-29,Plant B,M09,Packaging,Morning,Emma,277,1.1,4,No,325,0.8625,0.01444043321299639,4200,8,Mid-life,
2025-04-29,Plant B,M10,Packaging,Morning,Ava,297,0.8,4,No,336,0.9,0.013468013468013467,4200,6,Mid-life,
2025-04-29,Plant C,M11,Cutting,Afternoon,Aria,180,1.7,4,No,237,0.7875,0.022222222222222223,3000,2,New,
2025-04-29,Plant C,M12,Cutting,Afternoon,Mila,186,1.2,4,No,224,0.85,0.021505376344086023,3000,9,Old,
2025-04-29,Plant C,M13,Assembly,Afternoon,Owen,185,1.1,4,No,220,0.8625,0.021621621621621623,3000,5,Mid-life,
2025-04-29,Plant C,M14,Assembly,Night,Mila,148,1.4,5,No,191,0.825,0.033783783783783786,3000,3,New,
2025-04-29,Plant C,M15,Packaging,Night,Sami,190,1.7,6,No,253,0.7875,0.031578947368421054,3000,10,Old,
2025-04-30,Plant C,M11,Cutting,Morning,Zoe,219,1.0,3,No,253,0.875,0.0136986301369863,3000,2,New,
2025-04-30,Plant C,M12,Cutting,Morning,Nina,221,0.6,3,No,247,0.925,0.013574660633484163,3000,9,Old,
2025-04-30,Plant C,M13,Assembly,Morning,Leo,202,1.0,3,No,238,0.875,0.01485148514851485,3000,5,Mid-life,
2025-04-30,Plant C,M14,Assembly,Morning,Zoe,194,0.8,2,No,223,0.9,0.010309278350515464,3000,3,New,
2025-04-30,Plant C,M15,Packaging,Afternoon,Mila,219,1.2,5,No,270,0.85,0.0228310502283105,3000,10,Old,
2025-04-30,Plant A,M01,Cutting,Afternoon,Mia,285,0.8,6,No,327,0.9,0.021052631578947368,6000,3,New,
2025-04-30,Plant A,M02,Cutting,Afternoon,Ethan,268,0.9,5,No,307,0.8875,0.018656716417910446,6000,4,New,
2025-04-30,Plant A,M03,Assembly,Night,Lucas,189,2.1,7,No,269,0.7375,0.037037037037037035,6000,11,Old,
2025-04-30,Plant A,M04,Packaging,Night,Noah,237,1.6,6,No,312,0.8,0.02531645569620253,6000,5,Mid-life,
2025-05-01,Plant C,M15,Packaging,Morning,Nina,262,1.0,4,No,308,0.875,0.015267175572519083,3000,10,Old,
2025-05-01,Plant A,M01,Cutting,Morning,Liam,348,0.4,5,No,366,0.95,0.014367816091954023,6000,3,New,
2025-05-01,Plant A,M02,Cutting,Morning,Sofia,309,0.9,3,No,353,0.8875,0.009708737864077669,6000,4,New,
2025-05-01,Plant A,M03,Assembly,Morning,Hugo,255,1.4,5,No,316,0.825,0.0196078431372549,6000,11,Old,
2025-05-01,Plant A,M04,Packaging,Afternoon,Mia,285,1.2,5,No,352,0.85,0.017543859649122806,6000,5,Mid-life,
2025-05-01,Plant A,M05,Packaging,Afternoon,Ethan,337,0.8,6,No,382,0.9,0.017804154302670624,6000,6,Mid-life,
2025-05-01,Plant B,M06,Cutting,Afternoon,Nathan,244,1.3,5,No,298,0.8375,0.020491803278688523,4200,7,Mid-life,
2025-05-01,Plant B,M07,Assembly,Night,James,155,2.6,6,No,243,0.675,0.03870967741935484,4200,12,Old,
2025-05-01,Plant B,M08,Assembly,Night,Harper,198,1.6,6,No,258,0.8,0.030303030303030304,4200,4,New,
2025-05-01,Plant B,M09,Packaging,Night,Lina,222,1.6,7,No,290,0.8,0.03153153153153153,4200,8,Mid-life,
2025-05-02,Plant A,M04,Packaging,Morning,Liam,354,0.4,4,No,374,0.95,0.011299435028248588,6000,5,Mid-life,
2025-05-02,Plant A,M05,Packaging,Morning,Sofia,378,0.5,4,No,401,0.9375,0.010582010582010581,6000,6,Mid-life,
2025-05-02,Plant B,M06,Cutting,Morning,Emma,278,0.7,4,No,313,0.9125,0.014388489208633094,4200,7,Mid-life,
2025-05-02,Plant B,M07,Assembly,Morning,Ava,234,1.5,5,No,291,0.8125,0.021367521367521368,4200,12,Old,
2025-05-02,Plant B,M08,Assembly,Afternoon,Mason,227,1.1,5,No,274,0.8625,0.022026431718061675,4200,4,New,
2025-05-02,Plant B,M09,Packaging,Afternoon,Nathan,261,1.1,5,No,314,0.8625,0.019157088122605363,4200,8,Mid-life,
2025-05-02,Plant B,M10,Packaging,Afternoon,Ella,257,1.3,5,No,325,0.8375,0.019455252918287938,4200,6,Mid-life,
2025-05-02,Plant C,M11,Cutting,Night,Mila,172,1.8,5,No,230,0.775,0.029069767441860465,3000,2,New,
2025-05-02,Plant C,M12,Cutting,Night,Sami,179,1.4,5,No,224,0.825,0.027932960893854747,3000,9,Old,
2025-05-05,Plant B,M08,Assembly,Morning,Lucas,262,0.7,4,No,295,0.9125,0.015267175572519083,4200,4,New,
2025-05-05,Plant B,M09,Packaging,Morning,Emma,304,0.7,4,No,336,0.9125,0.013157894736842105,4200,8,Mid-life,
2025-05-05,Plant B,M10,Packaging,Morning,Ava,313,0.8,4,No,353,0.9,0.012779552715654952,4200,6,Mid-life,
2025-05-05,Plant C,M11,Cutting,Morning,Zoe,239,0.9,4,No,267,0.8875,0.016736401673640166,3000,2,New,
2025-05-05,Plant C,M12,Cutting,Afternoon,Mila,180,1.8,4,No,238,0.775,0.022222222222222223,3000,9,Old,
2025-05-05,Plant C,M13,Assembly,Afternoon,Owen,190,1.1,4,No,228,0.8625,0.021052631578947368,3000,5,Mid-life,
2025-05-05,Plant C,M14,Assembly,Afternoon,Aria,180,1.2,4,No,218,0.85,0.022222222222222223,3000,3,New,
2025-05-05,Plant C,M15,Packaging,Night,Sami,202,1.5,6,No,262,0.8125,0.0297029702970297,3000,10,Old,
2025-05-05,Plant A,M01,Cutting,Night,Noah,256,1.0,7,No,308,0.875,0.02734375,6000,3,New,
2025-05-06,Plant C,M12,Cutting,Morning,Nina,224,1.0,4,No,259,0.875,0.017857142857142856,3000,9,Old,
2025-05-06,Plant C,M13,Assembly,Morning,Leo,220,0.7,3,No,246,0.9125,0.013636363636363636,3000,5,Mid-life,
2025-05-06,Plant C,M14,Assembly,Morning,Zoe,217,0.5,3,No,236,0.9375,0.013824884792626729,3000,3,New,
2025-05-06,Plant C,M15,Packaging,Morning,Nina,272,0.8,4,No,305,0.9,0.014705882352941176,3000,10,Old,
2025-05-06,Plant A,M01,Cutting,Afternoon,Mia,283,1.0,6,No,330,0.875,0.02120141342756184,6000,3,New,
2025-05-06,Plant A,M02,Cutting,Afternoon,Ethan,287,0.7,5,No,325,0.9125,0.017421602787456445,6000,4,New,
2025-05-06,Plant A,M03,Assembly,Afternoon,Camille,223,1.8,6,No,300,0.775,0.026905829596412557,6000,11,Old,
2025-05-06,Plant A,M04,Packaging,Night,Noah,250,1.5,7,No,325,0.8125,0.028,6000,5,Mid-life,
2025-05-06,Plant A,M05,Packaging,Night,Chloe,270,1.2,7,No,335,0.85,0.025925925925925925,6000,6,Mid-life,
2025-05-06,Plant B,M06,Cutting,Night,Lina,209,1.4,6,No,273,0.825,0.028708133971291867,4200,7,Mid-life,
2025-05-07,Plant A,M01,Cutting,Morning,Liam,319,0.7,4,No,361,0.9125,0.012539184952978056,6000,3,New,
2025-05-07,Plant A,M02,Cutting,Morning,Sofia,313,0.7,4,No,348,0.9125,0.012779552715654952,6000,4,New,
2025-05-07,Plant A,M03,Assembly,Morning,Hugo,272,1.0,5,No,318,0.875,0.01838235294117647,6000,11,Old,
2025-05-07,Plant A,M04,Packaging,Morning,Liam,333,0.8,4,No,377,0.9,0.012012012012012012,6000,5,Mid-life,
2025-05-07,Plant A,M05,Packaging,Afternoon,Ethan,315,1.1,7,No,375,0.8625,0.022222222222222223,6000,6,Mid-life,
2025-05-07,Plant B,M06,Cutting,Afternoon,Nathan,247,1.1,5,No,294,0.8625,0.020242914979757085,4200,7,Mid-life,
2025-05-07,Plant B,M07,Assembly,Afternoon,Ella,202,1.7,6,No,266,0.7875,0.0297029702970297,4200,12,Old,
2025-05-07,Plant B,M08,Assembly,Night,Harper,197,1.3,6,No,250,0.8375,0.030456852791878174,4200,4,New,
2025-05-07,Plant B,M09,Packaging,Night,Lina,238,1.3,6,No,298,0.8375,0.025210084033613446,4200,8,Mid-life,
2025-05-08,Plant A,M05,Packaging,Morning,Sofia,361,0.7,4,No,398,0.9125,0.0110803324099723,6000,6,Mid-life,
2025-05-08,Plant B,M06,Cutting,Morning,Emma,294,0.4,4,No,319,0.95,0.013605442176870748,4200,7,Mid-life,
2025-05-08,Plant B,M07,Assembly,Morning,Ava,226,1.7,5,No,292,0.7875,0.022123893805309734,4200,12,Old,
2025-05-08,Plant B,M08,Assembly,Morning,Lucas,253,0.8,3,No,287,0.9,0.011857707509881422,4200,4,New,
2025-05-08,Plant B,M09,Packaging,Afternoon,Nathan,264,1.2,5,No,316,0.85,0.01893939393939394,4200,8,Mid-life,
2025-05-08,Plant B,M10,Packaging,Afternoon,Ella,276,1.2,6,No,335,0.85,0.021739130434782608,4200,6,Mid-life,
2025-05-08,Plant C,M11,Cutting,Afternoon,Aria,187,1.8,4,No,247,0.775,0.0213903743315508,3000,2,New,
2025-05-08,Plant C,M12,Cutting,Night,Sami,163,1.9,5,No,221,0.7625,0.03067484662576687,3000,9,Old,
2025-05-08,Plant C,M13,Assembly,Night,Jack,168,1.5,5,No,216,0.8125,0.02976190476190476,3000,5,Mid-life,
2025-05-09,Plant B,M09,Packaging,Morning,Emma,308,0.6,4,No,338,0.925,0.012987012987012988,4200,8,Mid-life,
2025-05-09,Plant B,M10,Packaging,Morning,Ava,304,1.1,4,No,358,0.8625,0.013157894736842105,4200,6,Mid-life,
2025-05-09,Plant C,M11,Cutting,Morning,Zoe,227,1.0,3,No,265,0.875,0.013215859030837005,3000,2,New,
2025-05-09,Plant C,M12,Cutting,Morning,Nina,230,0.7,3,No,256,0.9125,0.013043478260869565,3000,9,Old,
2025-05-09,Plant C,M13,Assembly,Afternoon,Owen,179,1.6,4,No,228,0.8,0.0223463687150838,3000,5,Mid-life,
2025-05-09,Plant C,M14,Assembly,Afternoon,Aria,171,1.3,4,No,213,0.8375,0.023391812865497075,3000,3,New,
2025-05-09,Plant C,M15,Packaging,Afternoon,Mila,226,1.3,4,No,283,0.8375,0.017699115044247787,3000,10,Old,
2025-05-09,Plant A,M01,Cutting,Night,Noah,242,1.4,7,No,300,0.825,0.028925619834710745,6000,3,New,
2025-05-09,Plant A,M02,Cutting,Night,Chloe,221,1.6,6,No,286,0.8,0.027149321266968326,6000,4,New,
2025-05-09,Plant A,M03,Assembly,Night,Lucas,189,2.2,6,No,271,0.725,0.031746031746031744,6000,11,Old,
